name,mana,attack,health,durability,card_mark,is_Druid,is_Hunter,is_Paladin,is_Mage,is_Warrior,is_Shaman,is_Priest,is_Demon Hunter,is_Neutral,is_Rogue,is_Warlock,is_Death Knight,is_Amalgam,is_Beast,is_Demon,is_Dragon,is_Elemental,is_Mech,is_Murloc,is_Naga,is_Pirate,is_Quilboar,is_Totem,is_Undead,is_lengendary,is_Shadow,is_Nature,is_Fire,is_Arcane,is_Frost,is_Fel,is_Holy,lsa_0,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19
crystalline-oracle,1,1.0,1.0,,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4608090980231613,-0.22654446635381598,0.2824262386501203,0.3049330995569032,0.03942765340552541,0.1663167384672266,-0.0956063352148577,0.13792011989302627,0.16950836556545198,0.12766846949629274,-0.07499418372204089,-0.006555609803054583,-0.09337807273284741,-0.006598079610351528,-0.030826002373644343,-0.19506663353630552,0.008586681721693721,0.13087264129034212,-0.26695915888590843,0.09781177756599675
crystallizer,1,1.0,3.0,,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32541562380919986,0.3025403005239666,-0.0056163062537570585,-0.09175004727688843,-0.007059875009696251,-0.036128324778449024,-0.037809981488082914,0.21898960384995583,0.09432609449791966,0.04421614470474991,-0.11548100070549629,-0.14247115763446244,0.0072870804565616926,0.08016833785742636,0.17685750923854887,-0.08348532652474105,-0.048138115931972494,-0.04365590986421,0.1657177342305981,-0.1720523355143604
crystalsmith-cultist,1,1.0,2.0,,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23368998553808476,-0.09269379792119369,-0.23935514673870922,-0.132535930937572,-0.20068880454164587,0.01597133226026049,-0.23462040282590355,0.09733945144183966,0.00273938051959491,-0.2861630670351106,-0.03696516832489697,-0.09583362757970296,0.009207281520107018,-0.037038093115924535,0.16644391006935286,0.027566481171455735,-0.05660672419799833,-0.08039991409205803,0.09172874374362776,0.029234438619179008
crystalsmith-kangor,2,1.0,2.0,,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07204363316429496,-0.03641674992791129,-0.0021944312334821296,-0.07763176470383377,0.10637060069486304,0.01761624508476823,-0.019483232042185678,0.05354046272979431,0.05742360388836362,0.015528633442889808,0.0636673135864037,0.2182657123933912,-0.15339882277815425,0.22645256017002474,0.19832850574067123,-0.010766150403701564,0.07535514350261363,-0.04551587820307028,-0.08149114692118212,0.06109435054901835
crystalsong-portal,2,,,,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2560965195191336,0.008093404768615791,0.03509341097182817,0.01244717944314122,0.03897680063918628,0.02773400931515397,-0.1252685499596055,-0.07420902803030009,0.0513514052568951,-0.09237241989063694,-0.029402411834956968,-0.07421006761602007,-0.059886907612760644,0.003844258281376971,-0.06174321589194276,-0.005121355480400637,-0.031206498319131946,-0.013576045529586986,-0.07594119328186674,0.13759491284226133
crystalweaver,4,5.0,4.0,,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20348661525170347,-0.12997084817468424,0.04746528529772255,-0.0635595949749963,0.18357549878940066,-0.1583704417575742,-0.22821808396075322,-0.06083052767973855,0.028334683316323966,-0.06927150272488332,0.0021522545314835197,0.018372307023228535,-0.025785277166853113,0.005178490997003673,0.06823233524417688,0.05301724286861609,-0.26987744559098203,-0.06202939319530438,0.14095346676343146,-0.10544258574790992
crystology,1,,,,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16898035342031037,-0.05137291229394639,0.15129626706223703,0.0031320187212072314,0.00882550876588597,0.11917249613007215,-0.1442919025979052,-0.1325500577649405,0.22606693751217294,0.0377704420803814,-0.16044958603832843,0.06240795288629245,0.03593209722602626,0.03587159758599677,-0.07255128888285794,-0.019319599400385738,0.023483262887090718,-0.04062024997292516,-0.05142234038328163,0.0644299233897879
cthun,10,6.0,6.0,,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.30225087921120014,0.27945779943039545,-0.07190539030504944,-0.02856937260899112,0.05259579037933982,-0.1178249255240067,-0.003922602769779043,-0.004950305427475394,0.01411885214066947,-0.017075416885153842,-0.009902366611529587,-0.0821576884535655,-0.047560703715510015,-0.05796983909482348,-0.04555082792139016,-0.10732411508701435,0.06053046375540352,0.06458733294908794,-0.19411319575368702,0.01126914586352348
cthun-the-shattered,10,6.0,6.0,,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.147878271113526,0.16394393978134855,0.03274987501034551,-0.04092317712640599,-0.016643930233538648,0.015760221498557027,0.025354845047414774,-0.10881466444651722,0.02638265886844084,-0.11534476855467624,-0.00259221475165801,0.002398289920731246,-0.04792793520684604,-0.023183144256764834,0.00990095128084907,-0.01681393720577277,-0.024971150981769472,0.02507503312268329,-0.06786425956165315,-0.006655708926715222
cthuns-chosen,4,4.0,2.0,,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16138235275590618,-0.11550789780907685,-0.04088064152668239,-0.06724528847086404,0.18014729725290948,-0.092188680804179,-0.084066570954675,0.0016825302001076334,0.0954811024737935,-0.02721675689563237,0.10487201569692557,0.2035655760768465,-0.21226292520558737,0.21002479833082727,0.15176289986914332,0.02900156464245679,-0.08970889605989205,-0.02789286570645446,-0.029864188520562728,0.024610732415432095
cult-apothecary,5,4.0,4.0,,2.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38993742065097775,0.14142804189552324,0.0614406870764131,-0.08109895954956457,0.03775572432356576,-0.07119962872256536,0.04021464130876352,0.1293583617163585,0.006918040699032995,0.3100528172111741,0.14419946246087748,-0.37600120549449845,-0.022939221416125914,0.08683102455882023,0.20244622490690314,0.14991315250578802,0.021253328224530084,0.022586496418491458,0.18040716343319155,0.08733719270655796
cult-master,4,4.0,2.0,,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913614798898545,-0.08773029824883767,0.07503746428924687,-0.007741500918369976,-0.08524060601387713,0.04696991001362394,-0.08820546226215426,-0.1518905997590165,0.25934460747263044,0.017369253230007202,0.054832190662863455,0.17119260307684772,0.18612773122138235,-0.08491571661202327,-0.0809630183175992,-0.02443350904631145,-0.010741095067399887,0.18834748031068207,0.004740269608652777,0.11575797492825098
cult-neophyte,2,3.0,2.0,,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253677750606876,-0.04384774795591557,0.21759365194868013,-0.17515292947864833,-0.11833826618579107,0.03884092078646176,-0.06242268830201496,-0.07253985886467046,-0.019053622859028597,0.1423783364244107,1.05633199678698e-06,-0.09610406902326943,-0.1990571114613982,0.037573332766122444,-0.10415230073226535,-0.016911270780685054,0.06439516465056282,-0.03996166407179539,0.05626944331148494,-0.11228616813615445
cult-sorcerer,2,3.0,2.0,,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27831761179433434,-0.064254395405965,-0.13760495529494518,-0.037394193625990876,-0.11819594617228606,-0.1415105308910643,-0.16321374512113104,0.15132320901066065,-0.07064901749386529,-0.16093338259384396,-0.11068756181432522,0.23169958698060517,-0.10876893825334918,-0.04847825777051773,-0.15087963297655313,0.17879962427137186,-0.05614702678368958,0.0297022055751842,0.08598083620174078,0.05313622319013913
cumulo-maximus,5,5.0,5.0,,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2125081831740785,0.2036866833042289,-0.13069876718162096,-0.10042242573077745,-0.12611773989620229,0.04135791281592571,-0.08282700463027913,0.0338511730804654,0.04542777672302748,-0.13775968694629165,-0.050866816812049645,-0.10382045718005628,-0.0040946743912395715,0.03880347787082625,0.09468326099481615,-0.0509328847074125,-0.09127534896297468,-0.06338636399895012,0.014742040030988808,-0.10996794492106036
curio-collector,5,4.0,4.0,,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26650090401288645,-0.17410758619950298,-0.21425526366710482,-0.04097612011008946,-0.23918046714817737,0.02062386702671127,-0.2313837681750036,0.04271682086599565,0.24137184871572406,0.04148428674242073,0.1288318877923626,0.20187321356172286,0.3842695112966347,-0.10706238973089427,0.13665561714980132,-0.1213495398472022,-0.06107541612867002,0.07683662884567664,0.15960704074629412,0.07364855294129462
curious-glimmerroot,3,3.0,3.0,,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2506592136766046,-0.08784431646873506,0.1597444736554479,0.04022559974159454,-0.037844258006230244,0.04489742669759645,0.06807438222440532,-0.014236985672385854,0.12432635870787982,-0.07530321956077096,0.054692256576132796,-0.08664335583797947,-0.11593737320034951,0.05511390213366685,-0.06565198881221898,-0.1019042456609979,-0.00816566955142798,0.02478458276022815,-0.0868455555087077,-0.04347122117120351
curse-of-agony,1,,,,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15959528515378718,0.08777232658085124,0.09423260010284476,0.01773500700481158,-0.03601029010525726,0.05286454997494843,0.05959967323307375,-0.04147139362400819,0.10826999601658813,-0.019689817152436,-0.07989225494178143,-0.006266031973807604,-0.1431364375845161,0.029675757670325428,-0.0480165046596846,-0.12571114399019076,0.029438739424920625,-0.10067746717741921,-0.10992524953615906,-0.03025612797909577
curse-of-rafaam,2,,,,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20243769742571063,-0.009997255375488793,0.034403249865311444,-0.002206721459751277,-0.038661721207011154,-0.03455911844379717,-0.018002473106738612,-0.017152825486143414,0.08879793297906857,0.03735836041628114,-0.004861477733530749,0.08436628594597301,-0.0359286210870903,-0.025553422453215943,-0.04755795508289684,-0.035549072099467505,-0.10161750913008047,-0.014556540607638793,-0.0023734432212276367,-0.010690503658437699
curse-of-weakness,2,,,,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20808232379690053,0.059715024548907675,0.10847349444870318,-0.17476314737071838,0.13574656631768484,-0.19063247140337075,-0.08270443217519186,-0.12328885225513875,0.004047899666066806,-0.022774733828917273,-0.042626871856542764,0.04075842104202144,0.06243831064409428,-0.060152936241134713,-0.08719265513020356,-0.0006705178922872951,0.009561945088669956,-0.05067246151387321,-0.026767317274324732,0.14842516779431927
cursed-blade,1,2.0,,3.0,1.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2138720814537019,0.24235020215679248,0.10886881881226304,-0.009872069468608484,0.0519915288092478,-0.04128674663590782,-0.016822606419507162,0.09330948231079558,0.03793122829045058,0.03646268393678135,-0.054442032321870955,-0.0013872279967392827,0.005319661998851914,0.07842455414473079,-0.06242607868827158,0.007623728473736192,-0.05632090205685891,0.03715930110649953,-0.0038165792788920645,0.07008726990716564
cursed-castaway,6,5.0,3.0,,2.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.29174156985592187,-0.18926146066975907,0.06782717121196516,0.1356656882105223,-0.0926456641340474,0.21243993440327352,-0.12498939595332374,-0.08949394644867041,0.34743782907245474,0.23540544060166493,-0.1515548367044764,0.19532237950249015,0.21829869816293412,-0.02221733721459275,0.04538846237036957,-0.08909291119917762,0.05532761103160932,0.009943541493875125,-0.12211617398655059,-0.01700658315650868
cursed-disciple,4,5.0,1.0,,1.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10084999631815207,-0.06484557559803664,-0.050688515254963915,0.09276192749414552,0.03396034144439203,0.0688633182017417,0.04797751309978033,-0.06118843739742723,-0.021156769162855214,0.0022667354649892908,-0.1280654924770452,0.015145265858473492,0.12372481296253937,0.01844917522171905,0.0408779115245482,0.060325057927717265,0.03919384218351517,-0.037288142289212796,-0.05423939532643481,-0.04462917952769542
cursed-vagrant,7,7.0,5.0,,3.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12711638588811755,-0.08382248951228893,-0.06838659316790743,0.07543849561296692,0.04064102564399908,0.0916418857132846,0.06264602070439641,-0.07253245420229368,-0.03160430129535022,-0.004717224732471463,-0.17973191268359934,0.024321635609453746,0.15035700339638813,0.05685118757238218,0.04736273892550287,0.0609269906829725,0.0670612349279537,-0.009889321859131401,-0.02206321323652349,-0.052801326273559324
cutlass-courier,3,2.0,5.0,,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23372224046095746,-0.07294453875079127,0.013163672397347156,0.048462257563071244,-0.10039381176497776,-0.05867658072175481,0.008726877416033162,0.17124055035161434,0.20458360971316533,0.19987388532652253,-0.1195427018369343,0.1554471538181819,0.10781988347531131,0.1448299769740469,-0.13291141649345853,-0.0017299243048351821,-0.1334189721667333,0.017954217190789126,0.29720246501754477,0.1757036294225974
cutpurse,2,2.0,2.0,,3.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30501273331747725,-0.06070986083688876,0.129149092120829,0.0383227918565407,-0.003432895300348751,-0.09197894965220148,0.1504451613934671,0.08961157073052586,-0.0291696440668791,0.10867975973218467,-0.07159459694353626,0.015256566296102878,-0.026529966125310146,0.06780575980055964,-0.03195372741162738,-0.10426204509262524,-0.041144342365592036,-0.12028105648306371,0.09065415159808275,0.19601316081159928
cutthroat-buccaneer,3,2.0,4.0,,3.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18352200872040753,-0.10636216995623446,0.00489144877794738,-0.1415242441197994,0.14616312144387944,-0.3104677412147806,-0.18596212710700377,0.11492887157469586,0.06456487712515561,0.02710209477898529,-0.1253316027105068,0.10903558520117927,-0.013909812416725056,-0.1552885838656648,-0.10577868386827322,-0.049245516797857845,0.07882329609689262,0.002688755358956414,-0.0507305973874987,-0.19436027242889292
cutting-class,5,,,,3.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22972857518407147,-0.019482758325501913,0.11316524978638676,-0.15631849345930446,-0.15061798833097734,0.02228510774553595,-0.05941136434390601,-0.13474636340493704,0.05179667897030445,0.2741789129173051,0.04599574899878671,0.048322808566759884,-0.03968247216211646,-0.05412010660550138,-0.09289656316891873,-0.03302048067986613,0.07661954210151059,-0.025337691206522045,0.03799912124377572,-0.16115369421358558
cybertech-chip,2,,,,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4414582766813685,-0.09273252552220074,0.2828641064573802,0.2569101008378651,0.2945322936907178,0.01647026698822647,-0.24740573868172194,0.09591315736280843,-0.16771350907190305,0.019870622820564808,-0.09389685914278674,0.09057032847680749,0.12583102718976333,-0.08797475645117003,0.09570451530782806,0.10597663507321194,-0.07924550955506114,-0.029995416383753654,-0.04980133298964029,0.08567918627983262
cycle-of-hatred,7,,,,3.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27941032446670844,0.23770118592766873,-0.06568472417034826,0.049153125806038866,0.05609852821857994,0.022807796997374306,0.011149112625571844,-0.1384069104963436,-0.04084373892543383,-0.0477804033295031,-0.021327782734016268,0.0005239071233125864,0.038387119802132094,0.03589388493630749,-0.015357092752457495,-0.011143294885619985,0.008071277040179776,0.06959696630972338,-0.061988146589657914,0.02986344127731854
cyclopian-horror,4,3.0,3.0,,3.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2935403364828407,-0.04756457114718479,-0.22881757414422502,-0.3168822226322419,0.15233098132708423,0.039272890305762566,-0.008029421433977432,0.09136062747016133,-0.09094638430062552,0.11391406236249854,0.144715813086387,-0.2173160445531521,-0.023666789390474733,-0.22227745815955718,0.155764629805286,-0.09044060439965844,0.20444595696118992,0.08163346510383634,0.12716693192198755,-0.012473044055496405
da-undatakah,8,8.0,5.0,,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.275428136803984,-0.03524465397114278,0.03288155502011177,-0.1575172996214548,0.0159164192642455,-0.030772925334365715,0.07086869849806618,-0.2219363282632124,-0.06135299701964423,0.006186952420379685,-0.06448081371360365,-0.08744442726262255,0.11978552398209126,-0.055672327018813195,0.1475092809312543,0.10757528145462482,-0.015694642061054365,-0.10067237188023212,-0.154287472222582,-0.015467672104472363
dalaran-aspirant,4,3.0,5.0,,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1600664574404211,0.09812673980608261,-0.14265841955960568,-0.14167211471776775,-0.1064937820668619,-0.09559155007423066,-0.13307362736549896,0.20754411667192693,-0.04121763270118843,-0.11908002791418111,-0.1683515160532132,0.14010608440025374,-0.07212230865237779,-0.1900679812941824,0.024545339698055002,0.03489968330531662,0.21382078067829463,0.0628763543118738,0.029066256126828553,-0.13978040439327238
dalaran-crusader,5,5.0,4.0,,2.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04072033329560695,-0.05322324785401275,-0.1087479611527581,-0.12772734809604427,0.19310094278285467,0.05055830226040044,-0.03352601780219611,0.03954979560325538,0.10447884738254279,0.0033942941704612557,0.21284959576836868,0.4439406661523022,-0.29506827162847804,0.44433726460607803,0.4256058645713787,0.08351455947030405,0.24881961751710266,-0.092575431804656,-0.1659268048626174,0.13111444641669096
dalaran-librarian,2,2.0,3.0,,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11078543890533658,0.0447419358064306,0.0037455040485880227,-0.06169700029824986,0.10319101970566744,-0.0055463670104851665,-0.1477350221283317,-0.16454862897456007,0.06228059733234724,-0.10024956906648022,-0.009386314933167168,-0.07968785453489521,-0.016505787621145046,-0.013724646137177849,-0.013115583404327565,0.03418992861198465,-0.005666775548582064,0.03691437121217259,0.0204739136159982,0.06855487756209616
dalaran-mage,3,1.0,4.0,,1.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19178257716499517,0.18293327109223545,-0.145449081832281,-0.09379070506920177,-0.15889199950166474,-0.08168271426060218,-0.1450274205122976,0.2303685457971514,-0.0650005865385433,-0.16466334254342532,-0.22480285799329133,0.24800110723012642,-0.18367377219375816,-0.24175585994644588,-0.12168343163581721,0.18428199806245757,0.22546283980472404,0.0667747448436288,-0.048643768416534214,-0.17906052544344542
damaged-stegotron,6,5.0,12.0,,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4038032369650133,0.3069229905104915,-0.2241530871180421,-0.09930822035253142,0.16417451872606917,0.15290293460830234,0.14778386335396165,0.12567353415109556,-0.06083154206186683,0.03373423647937711,0.05806146661876434,-0.04734259029138715,-0.09585907000026916,-0.09091962808267325,-0.025798512158631784,-0.09098648829985043,-0.16756877516566665,-0.013102617668973651,-0.11885871614906193,-0.08016786173801414
dancing-cobra,2,1.0,5.0,,2.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436120092116483,-0.031137056705583383,-0.06966471084408621,-0.09796542759306189,0.008434088555540752,-0.03193566443671445,-0.0355464743912324,0.04242343605563955,0.016595331127667826,-0.01410397918127428,-0.014426305931748745,-0.015624044791675765,0.0419372554805,-0.015334588464490168,0.11222118055952308,-0.09539305859689803,0.0609559907951219,0.01807450685579195,0.08222263905856966,-0.05054977229190625
dancing-swords,3,4.0,4.0,,2.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22645465901726006,-0.1348854913674397,0.08067070312994229,0.13604068000588004,-0.025527029920655468,0.12716302545551253,-0.07347123594339909,0.004139141847895685,0.14504939487980573,0.15118470579325582,-0.06583352449306705,0.08398566137271866,0.13532357830378156,-0.08845766707820062,0.030315590652095225,-0.04076937402377333,0.00881278652116441,-0.03711060496893564,-0.10380640471644245,0.025647438451273857
daring-drake,4,4.0,4.0,,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24148640853128994,-0.11068090298528624,-0.26846425545684083,-0.14772228417332203,-0.1341868112964039,0.021394138197109856,-0.21480515221650479,0.03039297908345686,0.04588406101532342,-0.2610642692860404,-0.04136736231015583,-0.15063443871638454,0.10052118206310603,0.08244487519626721,0.2605291753527208,-0.12571120757509668,-0.10965596041268191,-0.005228229079755499,0.13225697057058594,-0.006475985833178843
daring-escape,1,,,,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3128516832331943,0.11303727959987456,0.2398872768768527,0.07176878257722571,0.24682904177237974,-0.04365520526193273,-0.21475308356464762,-0.11037150926234146,-0.09970550611671397,-0.034752734768764094,0.05751240568057406,-0.054341721267338244,0.03794485499713853,-0.011702320480153253,-0.07075224095518548,0.1039788298539009,-0.03379746283535977,0.15814653020897276,-0.10492265786867125,0.18501532528725084
daring-fire-eater,1,1.0,1.0,,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26836123935909084,0.1256195987628473,0.0928065553999727,-0.1951608185338974,-0.10937478882499034,-0.05806857337623181,0.032403916947404264,0.05829304242840746,0.011010538686418055,0.14767858839642495,-0.14344654731506815,-0.03954646843694407,-0.09114836788292931,0.07307922083606726,0.021293100592235537,0.007553612257204797,-0.20541692371089582,-0.1547880349905673,0.07520317744160956,-0.03300268111718909
daring-reporter,4,3.0,3.0,,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22510925203880416,-0.15705852200824869,-0.013506345464893224,-0.00937455584840409,-0.06178713394682297,-0.023018425255794662,-0.1515414172895291,0.07170689115360745,0.12109902709653995,0.049229857357778684,0.015106969664290029,0.09244616909770498,0.11832999567116967,-0.06728661456228291,0.09092843131940338,-0.16937071178637506,-0.045184812675662385,0.06187651933527845,0.12781021465169248,0.055925573468425215
darius-crowley,5,4.0,5.0,,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25776692927486083,-0.1358968886105954,-0.20596678993619796,-0.04072534538350354,0.012697618057910195,-0.17109629979960675,0.056534300943458286,0.05675788974102545,-0.008642656115314928,0.09707686457930167,-0.08261811487662084,0.09005122672671029,0.08497775053412057,0.14253583586507848,0.004920065253237998,-0.1632193411399001,-0.0025990617739141014,0.14212899754642355,0.20803734001787358,0.1412279387398624
dark-alley-pact,4,,,,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19517057232655174,-0.045207984499656156,0.06418293889687277,0.09406370466923111,0.057824247324658705,0.06499270668106658,0.010723753990726954,0.07653728761018468,-0.06402423347030099,-0.015178785340708907,-0.07977434592498825,-0.04058572655182341,0.04893719121175917,0.07266195256199,0.008211605305229188,-0.009479880269334348,0.05308752906753079,0.1252581225208735,-0.0031051268537916443,-0.030437126978071726
dark-arakkoa,6,5.0,7.0,,4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16539300278763086,-0.10746129051897467,-0.04612380480458007,-0.0933997450185469,0.1928565590582761,0.018802037077412515,-0.020425995931993794,0.03549421837750667,0.0489999881037397,-0.010048256618197783,0.03656293263015028,0.0199178718859992,-0.10033398809832136,-0.016792621540369094,-0.08389144207820148,-0.013801271663711673,-0.20507776865313787,0.006598172448530233,0.026861934262616006,-0.02863775597960372
dark-bargain,6,,,,2.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22431916209513125,0.14002210370644158,0.0767913074184419,0.08813951242927077,0.08889633504860925,0.06444928890821039,-0.05769588255824621,-0.15002320613086,-0.040325717243653136,0.03292895629887724,-0.011338313511754601,-0.05756222422632964,0.04835762455200168,-0.14404794624280975,0.09177213098120347,-0.03189391631935139,0.16170003684488163,-0.2770588875583675,0.3326429525132366,0.19277992255563464
dark-conviction,2,,,,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32404095607932126,0.009465935641483354,-0.08675651068218362,0.03568598891695332,0.09956510143863917,-0.18301447519011346,0.09225413556792753,0.15633114507787776,0.15028010363766883,0.1292566472780425,0.11458028224955955,-0.24550257610586507,-0.0003447105189404954,0.0146799323218103,-0.05460093549951243,0.033926062741144083,0.24519075528660572,0.10621579622136798,-0.1925346933429272,0.022354192851692507
dark-cultist,3,3.0,4.0,,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2954670845193019,-0.1689035869013322,-0.1646687888748481,0.12734539016661292,0.24566718017643863,-0.24252733605509422,0.053420020757631775,-0.08012069611106183,0.03373519861091875,0.14920350702461366,0.07944389289490564,-0.07113757120158236,0.12201694958198071,-0.06698295149755738,0.03898705966552431,0.3460069700397264,-0.02156696303326061,-0.10956981692184273,-0.12695615152866188,-0.11130858264338157
